dealerId,capdb,domain,homepage,c
3146,LEA15012,providencechryslerdodgejeep.com,http://www.providencechryslerdodgejeep.com,2
3147,LEA15098,providencechryslerdodgejeep.com,http://www.providencechryslerdodgejeep.com,2
13772,LEA16026,pruittford.com,http://www.pruittford.com/,2
16643,LEA16812,pruittford.com,http://www.pruittford.com/,2
9203,LEA14477,pschevy.com,http://www.pschevy.com/,2
15746,LEA13964,pschevy.com,http://www.pschevy.com/,2
2702,LEA632,pueblododge.com,http://www.pueblododge.com/index.htm,2
10716,LEA4259,pueblododge.com,http://www.pueblododge.com/,2
9565,LEA4249,pueblotoyota.com,http://www.pueblotoyota.com/,2
6588,LEA628,pueblotoyota.com,http://www.pueblotoyota.com/,2
12475,LEA17639,qauto.com,http://www.qauto.com/index.htm,2
12608,LEA17638,qauto.com,http://www.qauto.com/index.htm,2
10783,LEA13087,qualitygmcars.com,http://www.qualitygmcars.com/,2
13461,LEA3448,qualitygmcars.com,http://www.qualitygmcars.com/,2
12484,LEA9137,rahalchevybuick.com,http://www.rahalchevybuick.com/,2
12485,LEA9139,rahalchevybuick.com,http://www.rahalchevybuick.com/,2
14973,LEA4296,ralphsellershyundai.com,http://www.ralphsellershyundai.com/,2
7759,LEA4292,ralphsellershyundai.com,http://www.ralphsellershyundai.com/,2
16213,LEA3184,raycatenalexus.com,http://www.raycatenalexus.com/,2
16212,LEA7506,raycatenalexus.com,http://www.raycatenalexus.com/,2
4532,LEA15439,raymondchevrolet.com,http://www.raymondchevrolet.com/,2
2535,LEA1339,raymondchevrolet.com,http://www.raymondchevrolet.com/,2
16073,LEA590,rebbecmotor.com,http://www.rebbecmotor.com/,2
13452,LEA15400,rebbecmotor.com,http://www.rebbecmotor.com/,2
9256,LEA9553,redriverford.com,http://www.redriverford.com/,2
16449,LEA9695,redriverford.com,http://www.redriverford.com/,2
9736,LEA14469,reedlallier.com,http://www.reedlallier.com/,2
12403,LEA13952,reedlallier.com,http://www.reedlallier.com/,2
15821,LEA4584,reevesimportmotorcars.com,http://www.reevesimportmotorcars.com/,2
12612,LEA4968,reevesimportmotorcars.com,http://www.reevesimportmotorcars.com/,2
6112,LEA11751,reliablechevy.com,http://www.reliablechevy.com/index.htm,2
4757,LEA16927,reliablechevy.com,http://www.reliablechevy.com/index.htm,2
10174,LEA13940,renaldohonda.com,http://www.renaldohonda.com/,2
4383,LEA14463,renaldohonda.com,http://www.renaldohonda.com/,2
15599,LEA13945,renaldokia.com,http://www.renaldokia.com/,2
15601,LEA14465,renaldokia.com,http://www.renaldokia.com/,2
15862,LEA12994,rickcasehyundaidavie.com,http://rickcasehyundaidavie.com/,2
15863,LEA8050,rickcasehyundaidavie.com,http://rickcasehyundaidavie.com/,2
11061,LEA403,rickenbaughinfiniti.com,http://www.rickenbaughinfiniti.com/index.htm,2
11062,LEA4672,rickenbaughinfiniti.com,http://www.rickenbaughinfiniti.com/index.htm,2
10668,LEA14017,rickjustice.com,http://rickjustice.com/,2
9889,LEA14680,rickjustice.com,http://rickjustice.com/,2
11340,LEA14619,rippyautomotive.com,http://www.rippyautomotive.com/,2
15874,LEA13991,rippyautomotive.com,http://www.rippyautomotive.com/,2
16015,LEA4354,riverheadhyundai.com,http://www.riverheadhyundai.com/,2
10477,LEA4341,riverheadhyundai.com,http://www.riverheadhyundai.com/,2
5918,LEA11689,rockriverblock.com,http://www.rockriverblock.com/,2
8777,LEA15545,rockriverblock.com,http://www.rockriverblock.com/,2
238,LEA7865,ronalpenford.net,http://www.ronalpenford.net/,2
2070,LEA7830,ronalpenford.net,http://www.ronalpenford.net/,2
16419,LEA3042,ronsmithgmc.com,http://www.ronsmithgmc.com/,2
15039,LEA16214,ronsmithgmc.com,http://www.ronsmithgmc.com/,2
14862,LEA14772,roundtreechryslerdodgeramjeep.com,http://www.roundtreechryslerdodgeramjeep.com/,2
9389,LEA14053,roundtreechryslerdodgeramjeep.com,http://www.roundtreechryslerdodgeramjeep.com/,2
13629,LEA5145,rountreeford.net,http://www.rountreeford.net/,2
15710,LEA13504,rountreeford.net,http://www.rountreeford.net/index.htm,2
7764,LEA3354,rudolphmazda.com,http://www.rudolphmazda.com/,2
2519,LEA15941,rudolphmazda.com,http://www.rudolphmazda.com/,2
14927,LEA6944,rundeautogroupofmanchester.com,http://www.rundeautogroupofmanchester.com/,2
16232,LEA17770,rundeautogroupofmanchester.com,http://www.rundeautogroupofmanchester.com/,2
1268,LEA7446,rushtruckcenters.com,http://www.rushtruckcenters.com/default.aspx,3
886,LEA9402,rushtruckcenters.com,http://www.rushtruckcenters.com/locations/location-search/2402-cincinnati,3
14191,LEA15694,rushtruckcenters.com,http://www.rushtruckcenters.com/,3
10251,LEA16507,rusnakvolvo.com,http://www.rusnakvolvo.com/index.htm,2
17245,LEA17579,rusnakvolvo.com,http://www.rusnakvolvo.com/index.htm,2
9513,LEA4063,salidachevy.com,http://www.salidachevy.com/,3
14040,LEA9016,salidachevy.com,http://www.salidachevy.com/,3
6891,LEA642,salidachevy.com,http://www.salidachevy.com/,3
14417,LEA2097,sanleandrohonda.com,http://www.sanleandrohonda.com/,2
9500,LEA767,sanleandrohonda.com,http://www.sanleandrohonda.com/,2
1130,LEA6826,sansonestoyota.com,http://www.sansonestoyota.com/,2
11711,LEA7019,sansonestoyota.com,http://www.sansonestoyota.com/,2
16219,LEA13988,schaefferbmw.com,http://www.schaefferbmw.com/,2
5911,LEA14618,schaefferbmw.com,http://www.schaefferbmw.com/,2
272,LEA14063,scheermotorsgm.com,http://www.scheermotorsgm.com/,2
669,LEA13437,scheermotorsgm.com,http://www.scheermotorsgm.com/,2
16560,LEA963,scherervillenissan.com,http://www.scherervillenissan.com/,2
13120,LEA965,scherervillenissan.com,http://www.scherervillenissan.com/,2
13370,LEA15730,schmidtchevrolet.com,http://www.schmidtchevrolet.com/,2
5204,LEA15723,schmidtchevrolet.com,http://www.schmidtchevrolet.com/,2
4594,LEA300,schompbmw.com,http://www.schompbmw.com/,3
13982,LEA8797,schompbmw.com,http://www.schompbmw.com/index.htm,3
9496,LEA3925,schompbmw.com,http://www.schompbmw.com/,3
9171,LEA4642,schomphonda.com,http://www.schomphonda.com/,2
11000,LEA266,schomphonda.com,http://www.schomphonda.com/index.htm,2
6813,LEA8314,schwieterscars.com,http://www.schwieterscars.com/,2
6974,LEA8311,schwieterscars.com,http://www.schwieterscars.com/,2
14024,LEA8892,scsnissan.com,http://www.scsnissan.com/,2
5692,LEA4024,scsnissan.com,http://www.scsnissan.com/,2
15047,LEA6408,servcosubaru.com,http://www.servcosubaru.com,2
15049,LEA6517,servcosubaru.com,http://www.servcosubaru.com,2
13714,LEA14572,sewellcadillac-dallas.com,http://www.sewellcadillac-dallas.com/,2
7799,LEA3180,sewellcadillac-dallas.com,http://www.sewellcadillac-dallas.com/,2
7933,LEA17159,sharpautos.com,http://www.sharpautos.com/,2
10996,LEA13137,sharpautos.com,http://www.sharpautos.com/,2
5979,LEA15387,sherwoodofsalisbury.com,http://www.sherwoodofsalisbury.com/index.htm,2
15796,LEA15395,sherwoodofsalisbury.com,http://www.sherwoodofsalisbury.com/index.htm,2
6422,LEA4152,shoptates.com,http://www.shoptates.com/,4
5679,LEA4156,shoptates.com,http://www.shoptates.com/,4
5768,LEA4151,shoptates.com,http://www.shoptates.com/,4
2645,LEA4154,shoptates.com,http://www.shoptates.com/,4
11116,LEA8653,shortlinekiaofcolorado.com,http://www.shortlinekiaofcolorado.com,2
8680,LEA3834,shortlinekiaofcolorado.com,http://www.shortlinekiaofcolorado.com/index.htm,2
11168,LEA4821,shortlinemazda.com,http://www.shortlinemazda.com/index.htm,2
8878,LEA40,shortlinemazda.com,http://www.shortlinemazda.com/index.htm,2
2840,LEA53,shortlinesubaru.com,http://www.shortlinesubaru.com/index.htm,2
9612,LEA4645,shortlinesubaru.com,http://www.shortlinesubaru.com/,2
6660,LEA8447,shultsfordinc.com,http://www.shultsfordinc.com/,2
6661,LEA11901,shultsfordinc.com,http://www.shultsfordinc.com/,2
17346,LEA709,silverthornegm.com,http://www.silverthornegm.com/,2
5840,LEA708,silverthornegm.com,http://www.silverthornegm.com/,2
9865,LEA8097,siouxcityfordiowa.com,http://www.siouxcityfordiowa.com/,2
9570,LEA8095,siouxcityfordiowa.com,http://www.siouxcityfordiowa.com/,2
16089,LEA4227,skylinemitsubishi.com,http://www.skylinemitsubishi.com/,2
17361,LEA331,skylinemitsubishi.com,http://www.skylinemitsubishi.com/index.htm,2
1283,LEA14479,smartcenterpalmbeach.com,http://www.smartcenterpalmbeach.com/,2
1285,LEA9060,smartcenterpalmbeach.com,http://www.smartcenterpalmbeach.com/,2
12364,LEA13938,smartchevrolet.com,http://www.smartchevrolet.com/,2
15311,LEA14462,smartchevrolet.com,http://www.smartchevrolet.com/,2
245,LEA6979,splash.deboerchev.com,http://splash.deboerchev.com/,2
609,LEA6981,splash.deboerchev.com,http://splash.deboerchev.com/,2
4197,LEA10444,sportchryslerjeepdodge.com,http://www.sportchryslerjeepdodge.com,2
9819,LEA16417,sportchryslerjeepdodge.com,http://www.sportchryslerjeepdodge.com/index.htm,2
14722,LEA14471,sportdurstchryslerjeepdodge.com,http://www.sportdurstchryslerjeepdodge.com/,2
14557,LEA13956,sportdurstchryslerjeepdodge.com,http://www.sportdurstchryslerjeepdodge.com/,2
11004,LEA13954,sportdursthyundai.com,http://www.sportdursthyundai.com/,2
14721,LEA14470,sportdursthyundai.com,http://www.sportdursthyundai.com/,2
9293,LEA4325,spradleybarrmazda.com,http://www.spradleybarrmazda.com/,2
9292,LEA405,spradleybarrmazda.com,http://www.spradleybarrmazda.com/,2
10921,LEA9,stephencadillacgmc.com,http://www.stephencadillacgmc.com/,2
5937,LEA4870,stephencadillacgmc.com,http://www.stephencadillacgmc.com/,2
10920,LEA4866,stephentoyota.com,http://www.stephentoyota.com/index.htm,2
16347,LEA8,stephentoyota.com,http://www.stephentoyota.com/,2
15111,LEA11005,stevejoneschrysler.net,http://www.stevejoneschrysler.net/,2
15110,LEA10818,stevejoneschrysler.net,http://www.stevejoneschrysler.net/,2
1641,LEA3991,stevekeetchmotors.com,http://www.stevekeetchmotors.com/,2
1642,LEA8845,stevekeetchmotors.com,http://www.stevekeetchmotors.com/,2
16499,LEA14003,stevensonkiajax.com,http://www.stevensonkiajax.com,2
4787,LEA14654,stevensonkiajax.com,http://www.stevensonkiajax.com,2
13997,LEA9014,stevinsonchevrolet.com,http://www.stevinsonchevrolet.com/,2
9444,LEA363,stevinsonchevrolet.com,http://www.stevinsonchevrolet.com/,2
9907,LEA4686,stevinsonhyundai.com,http://www.stevinsonhyundai.com/,2
9952,LEA657,stevinsonhyundai.com,http://www.stevinsonhyundai.com/,2
4706,LEA401,stevinsonlexusoffrederick.com,http://www.stevinsonlexusoffrederick.com/,2
9265,LEA4818,stevinsonlexusoffrederick.com,http://www.stevinsonlexusoffrederick.com/,2
10967,LEA4796,stevinsonlexusoflakewood.com,http://www.stevinsonlexusoflakewood.com/,2
9390,LEA375,stevinsonlexusoflakewood.com,http://www.stevinsonlexusoflakewood.com/,2
9702,LEA4446,stevinsontoyotaeast.com,http://www.stevinsontoyotaeast.com/,2
11122,LEA49,stevinsontoyotaeast.com,http://www.stevinsontoyotaeast.com/,2
6626,LEA370,stevinsontoyotawest.com,http://www.stevinsontoyotawest.com/,2
10662,LEA4776,stevinsontoyotawest.com,http://www.stevinsontoyotawest.com/,2
8192,LEA70,sthvolvo.com,http://www.sthvolvo.com/,2
16605,LEA3978,sthvolvo.com,http://www.sthvolvo.com/,2
4363,LEA530,subaruofloveland.com,http://www.subaruofloveland.com/index.htm,2
7788,LEA4429,subaruofloveland.com,http://www.subaruofloveland.com/,2
13189,LEA10360,suburbanmazdaoftroy.com,http://www.suburbanmazdaoftroy.com,2
13161,LEA8246,suburbanmazdaoftroy.com,http://www.suburbanmazdaoftroy.com/,2
2635,LEA15682,sullivanparkhill.com,http://www.sullivanparkhill.com/,2
2636,LEA15864,sullivanparkhill.com,http://www.sullivanparkhill.com/,2
5699,LEA9516,summitplacekia.com,http://www.summitplacekia.com,2
13181,LEA9000,summitplacekia.com,http://www.summitplacekia.com,2
10193,LEA6470,sunsetgm.com,http://www.sunsetgm.com/,2
10194,LEA6483,sunsetgm.com,http://www.sunsetgm.com/,2
7672,LEA950,sunwesthonda.com,http://www.sunwesthonda.com/index.htm,2
544,LEA946,sunwesthonda.com,http://www.sunwesthonda.com/index.htm,2
13957,LEA4000,suss.net,http://www.suss.net/,3
5074,LEA46,suss.net,http://www.suss.net/,3
13959,LEA8854,suss.net,http://www.suss.net/,3
2148,LEA11223,swansonmotors.com,http://www.swansonmotors.com/,2
1763,LEA5395,swansonmotors.com,http://www.swansonmotors.com/,2
14471,LEA16282,swiftchryslerjeepdodge.com,http://www.swiftchryslerjeepdodge.com/index.htm,2
14472,LEA2611,swiftchryslerjeepdodge.com,http://www.swiftchryslerjeepdodge.com/,2
15366,LEA10650,tascaford.net,http://www.tascaford.net/,2
14708,LEA5785,tascaford.net,http://www.tascaford.net/,2
16593,LEA14037,taylorfordonline.com,http://www.taylorfordonline.com/,2
4409,LEA14726,taylorfordonline.com,http://www.taylorfordonline.com/,2
12703,LEA9626,tcjaguar.com,http://www.tcjaguar.com/index.htm,2
12695,LEA13871,tcjaguar.com,http://www.tcjaguar.com/index.htm,2
2453,LEA9017,thinkbarnesbaker.com,http://www.thinkbarnesbaker.com,2
8447,LEA9018,thinkbarnesbaker.com,http://www.thinkbarnesbaker.com/,2
13662,LEA8855,thinkbradfentongm.com,http://www.thinkbradfentongm.com/,2
15447,LEA15105,thinkbradfentongm.com,http://www.thinkbradfentongm.com/,2
11903,LEA12395,thomasofmedia.com,http://www.thomasofmedia.com/,2
12108,LEA10094,thomasofmedia.com,http://www.thomasofmedia.com,2
4426,LEA11671,thompsonchevrolet.com,http://www.thompsonchevrolet.com/,2
14865,LEA4653,thompsonchevrolet.com,http://www.thompsonchevrolet.com/,2
4516,LEA7281,toddwenzel.com,http://www.toddwenzel.com/index.htm,2
4517,LEA10523,toddwenzel.com,http://www.toddwenzel.com/index.htm,2
11689,LEA5119,torringtontoyota.com,http://www.torringtontoyota.com/,2
4024,LEA5118,torringtontoyota.com,http://www.torringtontoyota.com/,2
6799,LEA4381,townandcountryalamosa.com,http://www.townandcountryalamosa.com/,2
14038,LEA8650,townandcountryalamosa.com,http://www.townandcountryalamosa.com/,2
16649,LEA9549,toyotaofardmore.com,http://toyotaofardmore.com/,2
15450,LEA9694,toyotaofardmore.com,http://toyotaofardmore.com/,2
16468,LEA4045,toyotaofcoloradosprings.com,http://www.toyotaofcoloradosprings.com/index.htm,2
14020,LEA8930,toyotaofcoloradosprings.com,http://www.toyotaofcoloradosprings.com/index.htm,2
3319,LEA15892,toyotaofelcajon.com,http://www.toyotaofelcajon.com/,2
14270,LEA15428,toyotaofelcajon.com,http://www.toyotaofelcajon.com/,2
10603,LEA13978,toyotaofgastonia.com,http://toyotaofgastonia.com/,2
3492,LEA14490,toyotaofgastonia.com,http://toyotaofgastonia.com/,2
12535,LEA6482,toyotaofhollywood.com,http://www.toyotaofhollywood.com/index.htm,2
15596,LEA16863,toyotaofhollywood.com,http://www.toyotaofhollywood.com/index.htm,2
10267,LEA14008,toyotaofnewbern.com,http://www.toyotaofnewbern.com/,2
9206,LEA14675,toyotaofnewbern.com,http://www.toyotaofnewbern.com/,2
14951,LEA4492,trappchevroletcadillac.com,http://www.trappchevroletcadillac.com/,3
14952,LEA4504,trappchevroletcadillac.com,http://www.trappchevroletcadillac.com/,3
13600,LEA4501,trappchevroletcadillac.com,http://www.trappchevroletcadillac.com/,3
10431,LEA6066,trucktowntexas.com,http://www.trucktowntexas.com/,2
15889,LEA10358,trucktowntexas.com,http://www.trucktowntexas.com/,2
4528,LEA6835,turanfoley.com,http://www.turanfoley.com/,2
9463,LEA6834,turanfoley.com,http://www.turanfoley.com/,2
6460,LEA15412,turpincars.com,http://www.turpincars.com/,2
16533,LEA598,turpincars.com,http://www.turpincars.com/,2
2179,LEA6024,ultimateautogroup.com,http://www.ultimateautogroup.com/,3
2180,LEA6025,ultimateautogroup.com,http://www.ultimateautogroup.com/,3
562,LEA6027,ultimateautogroup.com,http://www.ultimateautogroup.com/,3
916,LEA1341,universityautocenter.com,http://www.universityautocenter.com,2
17053,LEA1739,universityautocenter.com,http://www.universityautocenter.com/,2
15911,LEA1477,uptownchevrolet.com,http://www.uptownchevrolet.com/,2
8389,LEA1743,uptownchevrolet.com,http://www.uptownchevrolet.com/,2
7973,LEA8677,valleynissan.com,http://www.valleynissan.com/,2
15768,LEA3859,valleynissan.com,http://www.valleynissan.com/,2
16686,LEA14006,vannunderwoodchryslerjeepdodge.com,http://www.vannunderwoodchryslerjeepdodge.com/,2
5909,LEA14673,vannunderwoodchryslerjeepdodge.com,http://www.vannunderwoodchryslerjeepdodge.com/,2
15264,LEA14647,vannyorktoyota.com,http://vannyorktoyota.com/,2
16272,LEA13998,vannyorktoyota.com,http://vannyorktoyota.com/,2
5606,LEA8168,verneidehondasiouxcity.com,http://www.verneidehondasiouxcity.com/,2
6585,LEA17747,verneidehondasiouxcity.com,http://www.verneidehondasiouxcity.com/,2
14910,LEA7361,vernlauresautocenter.net,http://www.vernlauresautocenter.net/index.htm,2
14911,LEA9031,vernlauresautocenter.net,http://www.vernlauresautocenter.net/,2
5579,LEA17543,verobeachtoyota.com,http://www.verobeachtoyota.com/,2
12530,LEA4532,verobeachtoyota.com,http://www.verobeachtoyota.com/,2
3049,LEA14515,victorydelmont.com,http://www.victorydelmont.com,2
3057,LEA14451,victorydelmont.com,http://www.victorydelmont.com,2
9236,LEA622,vidmarhonda.com,http://www.vidmarhonda.com/,2
9342,LEA4680,vidmarhonda.com,http://www.vidmarhonda.com/,2
4322,LEA17744,visionhyundaicanandaigua.com,http://www.visionhyundaicanandaigua.com/,2
11268,LEA1794,visionhyundaicanandaigua.com,http://www.visionhyundaicanandaigua.com/,2
17252,LEA4119,vistajeepchryslerdodge.com,http://www.vistajeepchryslerdodge.com/,2
7103,LEA378,vistajeepchryslerdodge.com,http://www.vistajeepchryslerdodge.com/,2
8534,LEA12171,wagnercars.com,http://www.wagnercars.com/,2
8148,LEA10613,wagnercars.com,http://www.wagnercars.com/,2
1567,LEA4812,walkeracura.com,http://www.walkeracura.com/,2
13588,LEA5148,walkeracura.com,http://www.walkeracura.com/,2
16397,LEA10419,wallacehyundaiofstuart.com,http://www.wallacehyundaiofstuart.com/,2
8225,LEA8077,wallacehyundaiofstuart.com,http://www.wallacehyundaiofstuart.com/,2
14529,LEA17798,wasilladodge.com,http://www.wasilladodge.com/index.htm,2
7315,LEA4176,wasilladodge.com,http://www.wasilladodge.com/index.htm,2
1329,LEA12734,weakleycomotors.com,http://www.weakleycomotors.com/,2
1330,LEA12746,weakleycomotors.com,http://www.weakleycomotors.com/,2
12376,LEA13936,weaverbrothersvolvo.com,http://www.weaverbrothersvolvo.com/,2
2233,LEA14461,weaverbrothersvolvo.com,http://www.weaverbrothersvolvo.com/,2
9257,LEA3624,westherrsubaru.com,http://www.westherrsubaru.com/index.htm,2
4351,LEA17733,westherrsubaru.com,http://www.westherrsubaru.com/index.htm,2
14940,LEA7743,wielechevrolet.com,http://wielechevrolet.com/,2
14944,LEA7164,wielechevrolet.com,http://wielechevrolet.com/,2
5453,LEA8333,williamschevy.com,http://www.williamschevy.com/,2
10339,LEA17737,williamschevy.com,http://www.williamschevy.com/,2
7176,LEA17736,williamsfordpa.com,http://www.williamsfordpa.com/index.htm,2
12080,LEA11307,williamsfordpa.com,http://www.williamsfordpa.com/,2
8891,LEA11473,williamskia.com,http://www.williamskia.com/,2
16472,LEA9904,williamskia.com,http://www.williamskia.com,2
15456,LEA8326,wilmesford.com,http://wilmesford.com/,2
15457,LEA9940,wilmesford.com,http://wilmesford.com/,2
4551,LEA14468,wilsonpremierhyundai.com,http://www.wilsonpremierhyundai.com/,2
17297,LEA13950,wilsonpremierhyundai.com,http://www.wilsonpremierhyundai.com/,2
1199,LEA6133,winnersubaru.com,http://www.winnersubaru.com/,2
12159,LEA107,winnersubaru.com,http://www.winnersubaru.com/,2
11281,LEA588,winslowbmw.com,http://www.winslowbmw.com/index.htm,2
14022,LEA4745,winslowbmw.com,http://www.winslowbmw.com/index.htm,2
7170,LEA1041,wittauto.com,http://www.wittauto.com/,2
4362,LEA3828,wittauto.com,http://www.wittauto.com/,2
6497,LEA8774,wolfmotors.com,http://www.wolfmotors.com/,2
8773,LEA14065,wolfmotors.com,http://www.wolfmotors.com/,2
13882,LEA16807,worldcarhyundaisouth.com,http://www.worldcarhyundaisouth.com/,2
13883,LEA16811,worldcarhyundaisouth.com,http://www.worldcarhyundaisouth.com/,2
6162,LEA17724,wyomingvalleymotors.com,http://www.wyomingvalleymotors.com/index.htm,4
6189,LEA17725,wyomingvalleymotors.com,http://www.wyomingvalleymotors.com/index.htm,4
3645,LEA17723,wyomingvalleymotors.com,http://www.wyomingvalleymotors.com/index.htm,4
16520,LEA10086,wyomingvalleymotors.com,http://www.wyomingvalleymotors.com,4
11694,LEA5205,yourfairfieldhyundai.com,http://www.yourfairfieldhyundai.com/,2
12024,LEA11297,yourfairfieldhyundai.com,http://www.yourfairfieldhyundai.com,2
6530,LEA17741,zeiglerhondaamherst.com,http://www.zeiglerhondaamherst.com/,3
5592,LEA1157,zeiglerhondaamherst.com,http://www.zeiglerhondaamherst.com/,3
7714,LEA12105,zeiglerhondaamherst.com,http://www.zeiglerhondaamherst.com/,3
